gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4018274811	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251215527/original.jpg	https://www.inaturalist.org/photos/251215527					2023-01-08T19:58:19Z	Adam Gelbart		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Adam Gelbart
4018241274	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/252051144/original.jpeg	https://www.inaturalist.org/photos/252051144					2023-01-15T04:44:58Z	mmvk		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mmvk
4018239750	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249440814/original.jpg	https://www.inaturalist.org/photos/249440814					2022-12-28T01:31:11Z	Sus scrofa		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sus scrofa
4018239750	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249440807/original.jpg	https://www.inaturalist.org/photos/249440807					2022-12-28T01:31:11Z	Sus scrofa		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sus scrofa
4018239750	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249440834/original.jpg	https://www.inaturalist.org/photos/249440834					2022-12-28T01:31:11Z	Sus scrofa		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sus scrofa
4018239750	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249440823/original.jpg	https://www.inaturalist.org/photos/249440823					2022-12-28T01:31:11Z	Sus scrofa		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sus scrofa
4018223761	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246744286/original.jpg	https://www.inaturalist.org/photos/246744286					2022-12-07T00:52:58Z	Sus scrofa		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sus scrofa
4018223761	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246744301/original.jpg	https://www.inaturalist.org/photos/246744301					2022-12-07T00:52:58Z	Sus scrofa		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sus scrofa
4018223761	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246744267/original.jpg	https://www.inaturalist.org/photos/246744267					2022-12-07T00:52:58Z	Sus scrofa		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sus scrofa
4018223761	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246744275/original.jpg	https://www.inaturalist.org/photos/246744275					2022-12-07T00:52:58Z	Sus scrofa		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sus scrofa
4018205667	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242269588/original.jpg	https://www.inaturalist.org/photos/242269588					2022-11-08T00:18:48Z	Sus scrofa		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sus scrofa
4018205667	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242269574/original.jpg	https://www.inaturalist.org/photos/242269574					2022-11-08T00:18:48Z	Sus scrofa		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sus scrofa
4018203197	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251978731/original.jpg	https://www.inaturalist.org/photos/251978731					2023-01-14T18:58:25Z	southern_dendro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	southern_dendro
4018189022	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251781532/original.jpeg	https://www.inaturalist.org/photos/251781532					2023-01-13T04:59:03Z	freemont7		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	freemont7
4018187710	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242098190/original.jpg	https://www.inaturalist.org/photos/242098190					2022-11-07T01:57:01Z	Cat		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cat
4018187710	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242098104/original.jpg	https://www.inaturalist.org/photos/242098104					2022-11-07T01:57:01Z	Cat		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cat
4018187710	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242098139/original.jpg	https://www.inaturalist.org/photos/242098139					2022-11-07T01:57:01Z	Cat		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cat
4018187710	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242098164/original.jpg	https://www.inaturalist.org/photos/242098164					2022-11-07T01:57:01Z	Cat		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cat
4018158720	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/240698757/original.jpg	https://www.inaturalist.org/photos/240698757					2022-10-31T00:11:37Z	Sus scrofa		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sus scrofa
4018158720	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/240698742/original.jpg	https://www.inaturalist.org/photos/240698742					2022-10-31T00:11:37Z	Sus scrofa		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sus scrofa
4018158720	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/240698776/original.jpg	https://www.inaturalist.org/photos/240698776					2022-10-31T00:11:37Z	Sus scrofa		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sus scrofa
4018158266	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/252118360/original.jpeg	https://www.inaturalist.org/photos/252118360					2022-06-12T01:59:32Z	Angus Mossman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Angus Mossman
4018158266	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/252118353/original.jpeg	https://www.inaturalist.org/photos/252118353					2022-06-12T01:59:02Z	Angus Mossman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Angus Mossman
4018158266	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/252118343/original.jpeg	https://www.inaturalist.org/photos/252118343					2022-06-12T01:58:53Z	Angus Mossman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Angus Mossman
4018151693	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/238993678/original.jpg	https://www.inaturalist.org/photos/238993678					2022-10-22T19:04:21Z	Sus scrofa		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sus scrofa
4018151693	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/238993667/original.jpg	https://www.inaturalist.org/photos/238993667					2022-10-22T19:04:21Z	Sus scrofa		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sus scrofa
4018151693	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/238993646/original.jpg	https://www.inaturalist.org/photos/238993646					2022-10-22T19:04:21Z	Sus scrofa		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sus scrofa
4018151693	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/238993656/original.jpg	https://www.inaturalist.org/photos/238993656					2022-10-22T19:04:21Z	Sus scrofa		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sus scrofa
4018141796	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251229761/original.jpeg	https://www.inaturalist.org/photos/251229761					2023-01-08T23:11:02Z	Nikokin		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Nikokin
4018141796	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251229776/original.jpeg	https://www.inaturalist.org/photos/251229776					2023-01-08T23:10:48Z	Nikokin		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Nikokin
4018141796	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251229792/original.jpeg	https://www.inaturalist.org/photos/251229792					2023-01-08T23:11:23Z	Nikokin		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Nikokin
4018137935	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251666031/original.jpeg	https://www.inaturalist.org/photos/251666031					2023-01-05T03:00:33Z	moore_nc		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	moore_nc
4018132739	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246880588/original.jpg	https://www.inaturalist.org/photos/246880588					2022-12-07T22:11:14Z	Sus scrofa		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sus scrofa
4018132739	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246880578/original.jpg	https://www.inaturalist.org/photos/246880578					2022-12-07T22:11:14Z	Sus scrofa		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sus scrofa
4018132739	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246880595/original.jpg	https://www.inaturalist.org/photos/246880595					2022-12-07T22:11:14Z	Sus scrofa		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sus scrofa
4018124655	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/235932296/original.jpg	https://www.inaturalist.org/photos/235932296					2022-05-05T18:35:06Z	Pierrick Bloin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Pierrick Bloin
4018120705	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/245036681/original.jpg	https://www.inaturalist.org/photos/245036681					2022-11-26T03:53:34Z	Miranda Kersten		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miranda Kersten
4018117243	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/252101565/original.jpg	https://www.inaturalist.org/photos/252101565					2023-01-15T14:41:30Z	brookshorse		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	brookshorse
4018105601	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211654892/original.jpeg	https://www.inaturalist.org/photos/211654892					2022-07-05T15:05:22Z	Denis A		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Denis A
4018105601	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211654902/original.jpeg	https://www.inaturalist.org/photos/211654902					2022-07-05T15:05:04Z	Denis A		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Denis A
4018099790	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251320476/original.jpeg	https://www.inaturalist.org/photos/251320476					2023-01-09T15:40:17Z	teleflux		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	teleflux
4015269966	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/250712642/original.jpg	https://www.inaturalist.org/photos/250712642					2023-01-04T15:59:42Z	chris_alves		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	chris_alves
4015269966	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/250712668/original.jpg	https://www.inaturalist.org/photos/250712668					2023-01-04T15:59:42Z	chris_alves		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	chris_alves
4015269966	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/250712656/original.jpg	https://www.inaturalist.org/photos/250712656					2023-01-04T15:59:42Z	chris_alves		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	chris_alves
4015246247	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251204571/original.jpeg	https://www.inaturalist.org/photos/251204571					2023-01-08T17:59:01Z	philjleonard24		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	philjleonard24
4015243375	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251288391/original.jpeg	https://www.inaturalist.org/photos/251288391					2023-01-07T22:01:28Z	Damon Tighe		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Damon Tighe
4015243375	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251288433/original.jpeg	https://www.inaturalist.org/photos/251288433					2023-01-07T22:01:03Z	Damon Tighe		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Damon Tighe
4015210500	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/198295672/original.jpg	https://www.inaturalist.org/photos/198295672					2022-05-17T00:38:44Z	Michael A. Voeltz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael A. Voeltz
4015210500	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/198295652/original.jpg	https://www.inaturalist.org/photos/198295652					2022-05-17T00:38:44Z	Michael A. Voeltz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael A. Voeltz
4015210500	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/198295681/original.jpg	https://www.inaturalist.org/photos/198295681					2022-05-17T00:38:44Z	Michael A. Voeltz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael A. Voeltz
4015117550	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251477494/original.jpg	https://www.inaturalist.org/photos/251477494					2023-01-10T20:38:56Z	reddogdawn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	reddogdawn
4015117550	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251477461/original.jpg	https://www.inaturalist.org/photos/251477461					2023-01-10T20:38:56Z	reddogdawn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	reddogdawn
4015117550	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251477445/original.jpg	https://www.inaturalist.org/photos/251477445					2023-01-10T20:38:56Z	reddogdawn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	reddogdawn
4015117550	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251477478/original.jpg	https://www.inaturalist.org/photos/251477478					2023-01-10T20:38:56Z	reddogdawn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	reddogdawn
4015110331	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251185528/original.jpeg	https://www.inaturalist.org/photos/251185528					2023-01-08T22:40:09Z	Rob Westerduijn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Rob Westerduijn
4015087866	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/250593620/original.jpeg	https://www.inaturalist.org/photos/250593620					2023-01-02T23:50:25Z	Tonyia Johnson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tonyia Johnson
4015087866	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/250593618/original.jpeg	https://www.inaturalist.org/photos/250593618					2023-01-02T23:50:32Z	Tonyia Johnson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tonyia Johnson
4015049320	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251238298/original.jpeg	https://www.inaturalist.org/photos/251238298					2023-01-08T21:13:48Z	Zachary Wimberly		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Zachary Wimberly
4015049320	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251238316/original.jpeg	https://www.inaturalist.org/photos/251238316					2023-01-08T21:13:50Z	Zachary Wimberly		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Zachary Wimberly
4015049320	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251238331/original.jpeg	https://www.inaturalist.org/photos/251238331					2023-01-08T21:13:48Z	Zachary Wimberly		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Zachary Wimberly
4015008196	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251014430/original.jpeg	https://www.inaturalist.org/photos/251014430					2023-01-07T22:28:48Z	Sylvain G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sylvain G
4014984275	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251168542/original.jpeg	https://www.inaturalist.org/photos/251168542					2022-06-05T19:59:15Z	Felix Riegel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Felix Riegel
4014984275	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251168554/original.jpeg	https://www.inaturalist.org/photos/251168554					2022-06-05T19:59:29Z	Felix Riegel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Felix Riegel
4014984275	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251168510/original.jpeg	https://www.inaturalist.org/photos/251168510					2022-06-05T19:59:09Z	Felix Riegel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Felix Riegel
4014964925	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/250691720/original.jpg	https://www.inaturalist.org/photos/250691720					2023-01-02T16:52:06Z	Michael Gochfeld		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael Gochfeld
4014953205	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251102599/original.jpg	https://www.inaturalist.org/photos/251102599					2023-01-06T04:20:23Z	Cricket Raspet		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Cricket Raspet
4014953205	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251102654/original.jpg	https://www.inaturalist.org/photos/251102654					2023-01-06T04:20:23Z	Cricket Raspet		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Cricket Raspet
4014928247	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251170002/original.jpg	https://www.inaturalist.org/photos/251170002					2023-01-08T16:58:22Z	twacorbies		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	twacorbies
4014928247	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251170193/original.jpg	https://www.inaturalist.org/photos/251170193					2023-01-08T16:58:22Z	twacorbies		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	twacorbies
4014919773	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/250345023/original.jpg	https://www.inaturalist.org/photos/250345023					2023-01-02T18:25:16Z	Eric Blomberg		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric Blomberg
4014916723	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246550146/original.jpg	https://www.inaturalist.org/photos/246550146					2019-05-10T21:41:38Z	wp-polzin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wp-polzin
4014912659	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/243742826/original.jpg	https://www.inaturalist.org/photos/243742826					2022-11-17T03:17:01Z	djsinger54		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	djsinger54
